word,category
深渊,negative
深表歉意,negative
深表遗憾,negative
深跌,negative
深重,negative
深陷,negative
混为一谈,negative
混乱,negative
混乱的,negative
混战,negative
混杂,negative
混沌,negative
混浊,negative
混淆,negative
混淆的,negative
混淆视听,negative
混球,negative
混蛋,negative
淹没,negative
添乱,negative
添堵,negative
清仓,negative
清偿,negative
清偿债务,negative
清寒,negative
清盘,negative
清算,negative
清缴,negative
清退,negative
渎职,negative
渐失,negative
渔利,negative
渗漏,negative
渗透,negative
渗透活动,negative
渣,negative
游手好闲,negative
游移,negative
游荡,negative
渺小,negative
渺茫,negative
湍流,negative
溃不成军,negative
溃乱,negative
溃坝,negative
溃散,negative
溃灭,negative
溃疡,negative
溃败,negative
溃退,negative
溃逃,negative
溜边,negative
溺爱,negative
滋生,negative
滋生腐败,negative
滋长,negative
滑入,negative
滑坡,negative
滑头,negative
滑稽,negative
滑稽剧,negative
滑落,negative
滑铁卢,negative
滔天,negative
滚蛋,negative
滞后,negative
滞后性,negative
滞涨,negative
滞涩,negative
滞留,negative
滞缓,negative
滞胀,negative
滞销,negative
滞销产品,negative
滞销的,negative
满不在乎,negative
满腹,negative
满腹牢骚,negative
滥,negative
滥捕,negative
滥用,negative
滥用的,negative
滥用职权,negative
滥砍,negative
滥竽充数,negative
漂泊,negative
漂泊者,negative
漂浮,negative
漏出,negative
漏子,negative
漏报,negative
漏损,negative
漏掉,negative
漏收,negative
漏洞,negative
漏洞百出,negative
漏电,negative
漏税,negative
漏网,negative
漠不关心,negative
漠然,negative
漠然视之,negative
漠视,negative
漩涡,negative
漫不经心,negative
漫天要价,negative
潜亏,negative
潜伏,negative
潜入,negative
潜藏,negative
潜行,negative
潜规则,negative
潜逃,negative
潦倒,negative
潦草,negative
潸然泪下,negative
激怒,negative
激愤,negative
激战,negative
激烈,negative
激烈的,negative
激荡,negative
激进,negative
激进分子,negative
濒临,negative
濒临灭绝的,negative
濒临破产,negative
火上浇油,negative
火中取栗,negative
火冒三丈,negative
火坑,negative
火并,negative
火急火燎,negative
火拼,negative
火灾,negative
火灾事故,negative
火药味,negative
灭亡,negative
灭口,negative
灭失,negative
灭绝,negative
灭顶之灾,negative
灰头土脸,negative
灰心,negative
灰心丧气,negative
灰暗,negative
灰溜溜,negative
灰色,negative
灰色交易,negative
灰飞烟灭,negative
灾害,negative
灾年,negative
灾情,negative
灾祸,negative
灾难,negative
灾难性,negative
灾难性地,negative
灾难性的,negative
灾难的,negative
炎热,negative
炒作,negative
炒地,negative
炒房,negative
炒鱿鱼,negative
炫耀,negative
炮制,negative
炮灰,negative
炮轰,negative
炸板率,negative
炸雷,negative
烂,negative
烂尾,negative
烂尾楼,negative
烂帐,negative
烂掉,negative
烂摊子,negative
烂污,negative
烂片,negative
烂账,negative
烂货,negative
烤焦,negative
烦人,negative
烦冗,negative
烦厌,negative
烦心,negative
烦心事,negative
烦忧,negative
烦恼,negative
烦愁,negative
烦扰,negative
烦琐,negative
烦躁,negative
烦闷,negative
烦难,negative
烧伤,negative
烧坏,negative
烧毁,negative
烧焦,negative
烧钱,negative
烫手,negative
烫手山芋,negative
焦头烂额,negative
焦心,negative
焦急,negative
焦灼,negative
焦燥,negative
焦虑,negative
焦躁,negative
煎熬,negative
煞费苦心,negative
煞车,negative
煞风景,negative
煽动,negative
煽动者,negative
煽风点火,negative
熄火,negative
熊,negative
熊市,negative
熊股,negative
熊途,negative
熔断,negative
熟视无睹,negative
熬,negative
燃眉之急,negative
爆仓,negative
爆出,negative
爆发,negative
爆炸,negative
爆炸事件,negative
爆炸物,negative
爆燃,negative
爆破,negative
爆雷,negative
爆雷后,negative
爬行,negative
爱管闲事,negative
爱莫能助,negative
爱面子,negative
爽约,negative
片面,negative
片面追求,negative
牛头不对马嘴,negative
牟利,negative
牟取,negative
牟取暴利,negative
牢狱之灾,negative
牢笼,negative
牢骚,negative
物价上涨,negative
牵制,negative
牵强,negative
牵强附会的,negative
牵涉,negative
牵涉到,negative
牵累,negative
牵绊,negative
牵连,negative
牺牲品,negative
牺牲者,negative
犬儒主义,negative
犯,negative
犯下,negative
犯事,negative
犯人,negative
犯傻,negative
犯忌,negative
犯愁,negative
犯案,negative
犯法,negative
犯禁,negative
犯罪,negative
犯罪事实,negative
犯罪分子,negative
犯罪案件,negative
犯罪活动,negative
犯罪的,negative
犯罪者,negative
犯罪行为,negative
犯罪集团,negative
犯规,negative
犯错,negative
犯错误,negative
犯难,negative
状况不佳,negative
犹疑,negative
犹豫,negative
犹豫不决,negative
犹豫的,negative
狂乱,negative
狂人,negative
狂奔,negative
狂妄,negative
狂怒,negative
狂放,negative
狂暴,negative
狂泻,negative
狂热,negative
狂热的,negative
狂热者,negative
狂言,negative
狂跌,negative
狂躁,negative
狂风,negative
狐假虎威,negative
狐疑,negative
狗熊,negative
狗眼,negative
狠命,negative
狠心,negative
狠狠,negative
狡猾,negative
狡辩,negative
狡黠,negative
独吞,negative
独断,negative
独断专行,negative
独断的,negative
独裁,negative
独裁者,negative
独霸,negative
狭小,negative
狭窄,negative
狭窄的,negative
狭隘,negative
狰狞,negative
狼吞虎咽,negative
狼子野心,negative
狼来了,negative
狼狈,negative
狼狈为奸,negative
狼藉,negative
猖狂,negative
猖獗,negative
猛冲,negative
猛击,negative
猛地,negative
猛推,negative
猛撞,negative
猛攻,negative
猛烈,negative
猛烈地,negative
猛烈的,negative
猛然,negative
猛跌,negative
猛降,negative
猜忌,negative
猜想,negative
猜疑,negative
猝不及防,negative
猪瘟,negative
猫腻,negative
玩世不恭,negative
玩弄,negative
玩忽职守,negative
玩忽职守的,negative
玩忽职守者,negative
环境污染,negative
环境污染问题,negative
现跌,negative
玷污,negative
理亏,negative
琐碎的,negative
瑕疵,negative
瓜分,negative
瓜田李下,negative
瓦解,negative
瓶颈,negative
甚嚣尘上,negative
甚微,negative
生不逢时,negative
生产不足,negative
生产能力过剩,negative
生产过剩,negative
生厌,negative
生变,negative
生怕,negative
生恐,negative
生搬硬套,negative
生死劫,negative
生死攸关,negative
生气,negative
生疏,negative
生疑,negative
生病,negative
生硬,negative
生硬的,negative
生锈,negative
用尽,negative
用脚投票,negative
甩卖,negative
甩锅,negative
由牛转熊,negative
申诉,negative
申请破产,negative
电击,negative
画饼,negative
画饼充饥,negative
畏惧,negative
畏难,negative
畏首畏尾,negative
略逊,negative
畸变,negative
畸型,negative
畸形,negative
畸高,negative
疏于,negative
疏忽,negative
疏忽的,negative
疏漏,negative
疏落,negative
疑云,negative
疑似,negative
疑团,negative
疑心,negative
疑忌,negative
疑惑,negative
疑点,negative
疑点重重,negative
疑神疑鬼,negative
疑虑,negative
疑问,negative
疙瘩,negative
疤痕,negative
疫情,negative
疮痍,negative
疯,negative
疯子,negative
疯狂,negative
疯癫,negative
疲乏,negative
疲倦,negative
疲倦的,negative
疲劳,negative
疲弱,negative
疲态,negative
疲惫,negative
疲敝,negative
疲沓,negative
疲累,negative
疲软,negative
疲软的,negative
疼,negative
疼痛,negative
疾病,negative
病,negative
病人,negative
病变,negative
病夫,negative
病害,negative
病弱,negative
病态,negative
病态的,negative
病急乱投医,negative
病根,negative
病毒,negative
病菌,negative
病虫害,negative
病逝,negative
病魔,negative
痉挛,negative
痛,negative
痛不欲生,negative
痛哭,negative
痛失,negative
痛心,negative
痛心疾首,negative
痛恨,negative
痛恶,negative
痛惜,negative
痛批,negative
痛斥,negative
痛点,negative
痛苦,negative
痛苦的,negative
痛骂,negative
痞子,negative
痴人说梦,negative
痴呆,negative
痴心妄想,negative
痼疾,negative
瘠薄,negative
瘫痪,negative
癌症,negative
癖好,negative
癫狂,negative
白卷,negative
白吃,negative
白搭,negative
白日梦,negative
白痴,negative
白眼,negative
白费,negative
百密一疏,negative
皮包公司,negative
皮囊,negative
皮相,negative
监狱,negative
监禁,negative
监禁的,negative
监视,negative
盗伐,negative
盗刷,negative
盗匪,negative
盗卖,negative
盗取,negative
盗墓,negative
盗版,negative
盗猎,negative
盗用,negative
盗窃,negative
盗贼,negative
盗采,negative
盘亏,negative
盘剥,negative
盘根错节,negative
盘踞,negative
盘问,negative
盛极而衰,negative
目光短浅,negative
目瞪口呆,negative
盲从,negative
盲信,negative
盲动,negative
盲区,negative
盲干,negative
盲点,negative
盲目,negative
盲目乐观,negative
盲目投资,negative
相冲突,negative
相去甚远,negative
相反的,negative
相当严重,negative
相形见绌,negative
相悖,negative
相持不下,negative
相提并论,negative
相矛盾的,negative
相距甚远,negative
看不上,negative
看不上眼,negative
看不惯,negative
看不清楚,negative
看不起,negative
看不顺眼,negative
看低,negative
看扁,negative
看淡,negative
看病贵,negative
看病难,negative
看空,negative
看衰,negative
看跌,negative
看轻,negative
看错,negative
眷顾,negative
着急,negative
着火,negative
瞎忙,negative
瞎指挥,negative
瞒报,negative
瞠目结舌,negative
瞧不上眼,negative
瞧不起,negative
瞻前顾后,negative
矛头,negative
矛盾,negative
矛盾因素,negative
矛盾激化,negative
矛盾的,negative
知之甚少,negative
知法犯法,negative
矫情,negative
短促,negative
短处,negative
短少,negative
短斤少两,negative
短期波动,negative
短板,negative
短浅,negative
短缺,negative
短缺问题,negative
短见,negative
短视,negative
短路,negative
矮子,negative
矮小,negative
石油危机,negative
矿难,negative
砍伤,negative
砍头,negative
砍掉,negative
砍断,negative
砰然,negative
破产,negative
破产倒闭,negative
破产的,negative
破产者,negative
破产重组,negative
破位,negative
破净,negative
破发,negative
破口,negative
破口大骂,negative
破坏,negative
破坏性,negative
破坏活动,negative
破坏的,negative
破损,negative
破掉,negative
破旧,negative
破洞,negative
破灭,negative
破烂,negative
破烂不堪的,negative
破碎,negative
破碎的,negative
破绽,negative
破绽百出,negative
破罐破摔,negative
破落,negative
破裂,negative
破财,negative
破败,negative
破铜烂铁,negative
破门,negative
破陋,negative
砸,negative
砸盘,negative
硕鼠,negative
硬伤,negative
硬着陆,negative
碍手碍脚,negative
碍眼,negative
碰伤,negative
碰击,negative
碰壁,negative
碰撞,negative
碰瓷,negative
碰运气,negative
碰运气的,negative
碾碎,negative
磕磕碰碰,negative
磨损,negative
磨难,negative
示弱,negative
神经病,negative
神经质,negative
神经过敏,negative
祸不单行,negative
祸乱,negative
祸事,negative
祸国殃民,negative
祸害,negative
祸延,negative
祸患,negative
祸根,negative
祸水,negative
祸端,negative
祸首,negative
禁,negative
禁令,negative
禁入,negative
禁入期,negative
禁制,negative
禁售,negative
禁忌,negative
禁欲,negative
禁止,negative
禁止令,negative
禁止的,negative
禁用,negative
禁用的,negative
禁赛,negative
禁运,negative
禁酒令,negative
禁锢,negative
禁飞,negative
离世,negative
离乡,negative
离乡背井,negative
离场,negative
离奇,negative
离婚,negative
离心离德,negative
离散,negative
离群,negative
离谱,negative
离间,negative
私分,negative
私利,negative
私心,negative
私自,negative
私设,negative
秘密,negative
积习,negative
积压,negative
积弊,negative
积欠,negative
积重难返,negative
称大,negative
称霸,negative
移交,negative
移位,negative
移送,negative
稀松,negative
稍弱,negative
稍逊,negative
稚嫩,negative
穷光蛋,negative
穷困,negative
穷境,negative
穷途末路,negative
空中楼阁,negative
空壳,negative
空心化,negative
空悬,negative
空想,negative
空手而归,negative
空文,negative
空方,negative
空欢喜,negative
空气污染,negative
空泛,negative
空洞,negative
空白,negative
空空,negative
空缺,negative
空虚,negative
空袭,negative
空论,negative
空话,negative
空谈,negative
空账,negative
空转,negative
空载,negative
空运转,negative
空闲的,negative
空难,negative
穿仓,negative
突兀,negative
突出问题,negative
突发事件,negative
突变,negative
突然下跌,negative
突然袭击,negative
突然陷入,negative
突遭,negative
窃取,negative
窃听,negative
窃密,negative
窄小,negative
窒息,negative
窘况,negative
窘境,negative
窘迫,negative
窘迫的,negative
窜改,negative
窜逃,negative
窝囊,negative
窝心,negative
窝案,negative
窝火,negative
窝点,negative
窝里斗,negative
窟窿,negative
窠臼,negative
窥伺,negative
窥探,negative
窥测,negative
窥视,negative
站不住脚,negative
站不住脚的,negative
竟敢,negative
竟然,negative
端倪,negative
竹篮打水一场空,negative
笑柄,negative
笑里藏刀,negative
笔误,negative
笨拙,negative
笨猪,negative
笨蛋,negative
笨象,negative
笨重,negative
笨重的,negative
笼络,negative
等不及,negative
等着瞧,negative
等量齐观,negative
等闲视之,negative
筋疲力尽,negative
答非所问,negative
策动,negative
简陋,negative
算不得,negative
算计,negative
算错,negative
管理不善,negative
管理混乱,negative
管理风险,negative
篡位,negative
篡夺,negative
篡改,negative
篡权,negative
粉碎,negative
粉饰,negative
粗俗,negative
粗制,negative
粗制滥造,negative
粗劣,negative
粗心,negative
粗心大意,negative
粗心大意的,negative
粗心的,negative
粗放,negative
粗放型,negative
粗暴,negative
粗浅,negative
粗略,negative
粗疏,negative
粗笨,negative
粗糙,negative
粗糙地,negative
粗话,negative
粗鄙,negative
粗野,negative
粗陋,negative
粗鲁,negative
精疲力尽,negative
精疲力竭,negative
精神分裂,negative
糊弄,negative
糊涂,negative
糟,negative
糟心,negative
糟粕,negative
糟糕,negative
糟透了,negative
系统性风险,negative
系统故障,negative
紊乱,negative
索要,negative
索贿,negative
索赔,negative
紧张,negative
紧张不安,negative
紧张局势,negative
紧张状况,negative
紧张状态,negative
紧张的,negative
紧急,negative
紧急事件,negative
紧急救助,negative
紧急状况,negative
紧急状态,negative
紧拉,negative
紧日子,negative
紧箍咒,negative
紧缩,negative
紧缺,negative
紧迫,negative
紧迫的,negative
累计亏损,negative
累赘,negative
累跌,negative
繁冗,negative
繁复,negative
繁杂,negative
繁琐,negative
繁重,negative
繁重的,negative
纠察,negative
纠纷,negative
纠结,negative
纠缠,negative
纠葛,negative
纠集,negative
红眼,negative
红线,negative
红脸,negative
约束,negative
纪律处分,negative
纯属,negative
纰漏,negative
纳粹,negative
纵容,negative
纵恿,negative
纷乱,negative
纷争,negative
纷扰,negative
纷繁复杂,negative
纷纭,negative
纸上谈兵,negative
纸老虎,negative
纸醉金迷,negative
细看,negative
终了,negative
终止,negative
终结,negative
绊倒,negative
绊脚石,negative
经不起,negative
经济制裁,negative
经济危机,negative
经济损失,negative
经济犯罪,negative
经济衰退,negative
经济负担,negative
经营不善,negative
经营风险,negative
经验不足,negative
绑匪,negative
绑架,negative
结伙,negative
结巴,negative
结结巴巴,negative
绕圈子,negative
绝不,negative
绝不能,negative
绝地,negative
绝境,negative
绝情,negative
绝收,negative
绝望,negative
绝路,negative
绝迹,negative
绝非易事,negative
绞尽脑汁,negative
绞杀,negative
绞死,negative
继续下跌,negative
继续恶化,negative
绩差,negative
绩差股,negative
续亏,negative
维艰,negative
绷紧,negative
绿盘,negative
缓办,negative
缓慢,negative
编造,negative
编造的,negative
缠扰,negative
缠结,negative
缠绕,negative
缠身,negative
缩减,negative
缩小,negative
缩小规模,negative
缩水,negative
缩短,negative
缩窄,negative
缭乱,negative
缺,negative
缺乏,negative
缺乏保证,negative
缺乏决断力的,negative
缺乏的,negative
缺乏监管,negative
缺乏竞争力,negative
缺乏管束,negative
缺乏经验,negative
缺乏职业道德的,negative
缺乏自信,negative
缺位,negative
缺口,negative
缺失,negative
缺少,negative
缺席,negative
缺席者,negative
缺憾,negative
缺损,negative
缺漏,negative
缺点,negative
缺货,negative
缺钱,negative
缺陷,negative
缺额,negative
网络攻击,negative
网罗,negative
罔顾,negative
罗嗦,negative
罗生门,negative
罗网,negative
罚,negative
罚款,negative
罚金,negative
罚钱,negative
罢了,negative
罢休,negative
罢免,negative
罢工,negative
罢市,negative
罢课,negative
罢黜,negative
罪人,negative
罪名,negative
罪孽,negative
罪恶,negative
罪恶的,negative
罪有应得,negative
罪犯,negative
罪状,negative
罪行,negative
罪证,negative
罪责,negative
罪过,negative
罪魁,negative
罪魁祸首,negative
置之不理,negative
置之不顾,negative
置之度外,negative
置之脑后,negative
置于脑后,negative
置疑,negative
置若罔闻,negative
罹患,negative
罹难,negative
羁绊,negative
羊群,negative
羞怯,negative
羞愧,negative
羞涩,negative
羞耻,negative
羞赧,negative
羞辱,negative
群魔乱舞,negative
羸弱,negative
翘尾巴,negative
翻云覆雨,negative
翻倒,negative
翻天,negative
翻滚,negative
翻版,negative
翻脸,negative
翻腾,negative
翻船,negative
翻车,negative
老化,negative
老大难,negative
老奸巨猾,negative
老巢,negative
老旧,negative
老死,negative
老气横秋,negative
老油条,negative
老狐狸,negative
老窝,negative
老调,negative
老谋深算,negative
老赖,negative
耍赖,negative
耗尽,negative
耗尽的,negative
耗损,negative
耗竭,negative
耗费,negative
耸人听闻,negative
耻笑,negative
耻辱,negative
耽搁,negative
耽误,negative
职业病,negative
职务犯罪,negative
联合抵制,negative
联络,negative
聚敛,negative
肆意,negative
肆无忌惮,negative
肆无忌惮的,negative
肆虐,negative
肇事,negative
肉麻,negative
肠断,negative
股价下跌,negative
股市波动,negative
股灾,negative
股破净,negative
股跌,negative
肢解,negative
肤浅,negative
肥肉,negative
肥胖,negative
肮脏,negative
肮脏的,negative
胁迫,negative
胁迫的,negative
胆大,negative
胆大妄为,negative
胆寒,negative
胆小,negative
胆怯,negative
胆战心惊,negative
胆敢,negative
胆颤心惊,negative
背信,negative
背信弃义,negative
背债,negative
背包袱,negative
背叛,negative
背叛的,negative
背叛者,negative
背弃,negative
背离,negative
背运,negative
背道而驰,negative
背锅,negative
胎死腹中,negative
胡乱,negative
胡作非为,negative
胡思,negative
胡思乱想,negative
胡扯,negative
胡搞,negative
胡来,negative
胡言,negative
胡说,negative
胡说八道,negative
胡闹,negative
胶着,negative
胶着状态,negative
能力差,negative
能源危机,negative
脆弱,negative
脆弱点,negative
脏,negative
脏乱,negative
脏乱差,negative
脚踢,negative
脱不了,negative
脱实,negative
脱离,negative
脱离实际,negative
脱缰,negative
脱缰野马,negative
脱节,negative
脱轨,negative
脸红脖子粗,negative
脾气,negative
腐,negative
腐化,negative
腐坏,negative
腐朽,negative
腐烂,negative
腐蚀,negative
腐蚀性,negative
腐败,negative
腐败案,negative
腐败现象,negative
腐败的,negative
腐败问题,negative
腰斩,negative
腰缠万贯,negative
腹背受敌,negative
腹诽,negative
腻烦,negative
臃肿,negative
臆测,negative
自不量力,negative
自以为是,negative
自作主张,negative
自作多情,negative
自作聪明,negative
自作自受,negative
自卫的,negative
自危,negative
自取灭亡,negative
自大,negative
自夸,negative
自居,negative
自怨,negative
自怨自艾,negative
自掘坟墓,negative
自暴自弃,negative
自杀,negative
自杀身亡,negative
自毁,negative
自满,negative
自相残杀,negative
自相矛盾,negative
自私,negative
自私自利,negative
自认倒霉,negative
自诩,negative
自负,negative
自责,negative
自身难保,negative
自顾不暇,negative
自食其果,negative
自食恶果,negative
自首,negative
自高自大,negative
自鸣得意,negative
臭,negative
臭名,negative
臭名昭著,negative
臭名远扬,negative
臭味,negative
臭气,negative
臭虫,negative
至暗,negative
致使,negative
致命,negative
致歉,negative
致歉信,negative
致死,negative
致癌,negative
舆论压力,negative
舆论哗然,negative
舍弃,negative
舍本逐末,negative
舞弊,negative
良莠不齐,negative
艰巨,negative
艰涩,negative
艰苦,negative
艰辛,negative
艰难,negative
艰难险阻,negative
色欲,negative
节外生枝,negative
节节下挫,negative
节节败退,negative
芥蒂,negative
花天酒地,negative
花招,negative
花瓶,negative
花腔,negative
花言巧语,negative
苍凉,negative
苍白,negative
苍蝇,negative
苛刻,negative
苛刻的,negative
苛政,negative
苛求,negative
苛责,negative
苟且,negative
苟且偷生,negative
苟合,negative
苟延残喘,negative
苟活,negative
苦,negative
苦不堪言,negative
苦事,negative
苦于,negative
苦味,negative
苦命,negative
苦境,negative
苦头,negative
苦工,negative
苦差,negative
苦干,negative
苦心,negative
苦恼,negative
苦战,negative
苦日子,negative
苦果,negative
苦楚,negative
苦海,negative
苦涩,negative
苦痛,negative
苦脸,negative
苦苦,negative
苦闷,negative
苦难,negative
茫然,negative
草寇,negative
草木皆兵,negative
草率,negative
草率从事,negative
草草,negative
草菅人命,negative
荒凉,negative
荒唐,negative
荒地,negative
荒年,negative
荒废,negative
荒漠化,negative
荒芜,negative
荒诞,negative
荒谬,negative
荡然无存,negative
莫名,negative
莫名其妙,negative
莫明,negative
莫能,negative
菜鸟,negative
萎缩,negative
萎靡,negative
萎靡不振,negative
营养不良,negative
萧条,negative
萧条的,negative
萧瑟,negative
落井下石,negative
落伍,negative
落后,negative
落后于,negative
落后的,negative
落寞,negative
落差,negative
落架,negative
落泪,negative
落空,negative
落网,negative
落荒而逃,negative
落败,negative
落选,negative
落难,negative
落马,negative
落魄,negative
葬送,negative
蒙上,negative
蒙冤,negative
蒙受,negative
蒙受损失,negative
蒙昧,negative
蒙混,negative
蒙混过关,negative
蒙羞,negative
蒙蔽,negative
蒙骗,negative
蒸发,negative
蒸发掉,negative
蓄意,negative
蓄意的,negative
蓄谋,negative
蔑视,negative
蔓延,negative
蔓生,negative
薄地,negative
薄弱,negative
薄弱环节,negative
薄田,negative
藉口,negative
藏刀,negative
藏匿,negative
藐视,negative
藩篱,negative
虎口,negative
虎头蛇尾,negative
虎狼,negative
虎视,negative
虎视眈眈,negative
虐待,negative
虐杀,negative
虚伪,negative
虚伪的,negative
虚假,negative
虚减,negative
虚列,negative
虚名,negative
虚增,negative
虚开,negative
虚张声势,negative
虚弱,negative
虚弱的,negative
虚惊,negative
虚报,negative
虚报账目,negative
虚构,negative
虚构的,negative
虚荣,negative
虚言,negative
虚设,negative
虚高,negative
虫子,negative
虫害,negative
蚀,negative
蚀本,negative
蚍蜉撼树,negative
蚕食,negative
蚕食鲸吞,negative
蛀虫,negative
蛇吞象,negative
蛊惑,negative
蛮不讲理,negative
蛮干,negative
蛮横,negative
蛮荒,negative
蜻蜓点水,negative
融资压力,negative
融资难,negative
蠕动,negative
蠢事,negative
蠢动,negative
蠢蠢,negative
蠢蠢欲动,negative
血本无归,negative
血洗,negative
血淋淋,negative
血腥,negative
行不通,negative
行不通的,negative
行为不检,negative
行为不端,negative
行为不良,negative
行刺,negative
行径,negative
行政处罚,negative
行窃,negative
行贿,negative
行贿罪,negative
行骗,negative
补跌,negative
表现一般,negative
表现不佳,negative
表示歉意,negative
衰亡,negative
衰减,negative
衰弱,negative
衰微,negative
衰竭,negative
衰落,negative
衰败,negative
衰退,negative
衰退期,negative
衰退期的,negative
衰退的,negative
袒护,negative
袖手旁观,negative
被免,negative
被击败,negative
被剥夺,negative
被动,negative
被动局面,negative
被否,negative
被告,negative
被套,negative
被害,negative
被忽略的,negative
被忽视,negative
被忽视的,negative
被惩罚的,negative
被打断的,negative
被打败的,negative
被抛弃的,negative
被拒付支票,negative
被拒的,negative
被拘留的,negative
被捕,negative
被捕的,negative
被损坏的,negative
被控,negative
被查,negative
被欺骗的,negative
被毁,negative
被没收的,negative
被淹,negative
被疑,negative
被盗,negative
被禁止的,negative
被窃,negative
被解雇,negative
被误解的,negative
被谴责的,negative
被迫,negative
被迫交出,negative
被迫放弃,negative
被迫的,negative
被遗弃,negative
被降级的,negative
被骗,negative
袭击,negative
裁决,negative
裁减,negative
裁减人数,negative
裁员,negative
裁掉,negative
裁撤,negative
裂口,negative
裂开,negative
裂痕,negative
裂缝,negative
裂隙,negative
装傻,negative
装样子,negative
装模作样,negative
装相,negative
装糊涂,negative
装门面,negative
裙带,negative
裸泳,negative
裹挟,negative
裹足不前,negative
褪去,negative
要不得,negative
要命,negative
要弱,negative
要挟,negative
要死,negative
覆灭,negative
覆辙,negative
见光死,negative
见利忘义,negative
见异思迁,negative
见效慢,negative
见死不救,negative
见顶,negative
见风转舵,negative
见鬼,negative
规避,negative
视而不见,negative
视若无睹,negative
觊觎,negative
解体,negative
解决不了,negative
解散,negative
解散的,negative
解禁,negative
解约,negative
解聘,negative
解除限售,negative
解雇,negative
解雇的,negative
触及,negative
触怒,negative
触犯,negative
触犯刑律,negative
触目惊心,negative
触礁,negative
言不由衷,negative
言犹在耳,negative
言而无信,negative
言行不一,negative
言过其实,negative
警告,negative
警告的,negative
警惕,negative
警戒,negative
警报,negative
警示,negative
警示信息,negative
警示讯号,negative
警钟,negative
计算错误,negative
计较,negative
认命,negative
认罪的,negative
认输,negative
讥笑,negative
讥讽,negative
讨价还价,negative
讨厌,negative
讨厌的,negative
讨好,negative
让步,negative
训斥,negative
训诫,negative
讳疾忌医,negative
讳莫如深,negative
讳言,negative
讹诈,negative
讹误,negative
讽刺,negative
设伏,negative
设圈套,negative
设备陈旧,negative
证伪,negative
评价过高,negative
评头品足,negative
评头论足,negative
诅咒,negative
诈骗,negative
诈骗案,negative
诉状,negative
诉苦,negative
诉讼,negative
诉讼当事人,negative
诉讼的,negative
诋毁,negative
诓骗,negative
诘难,negative
诚惶诚恐,negative
话柄,negative
诟病,negative
诡异,negative
诡计,negative
诡计多端,negative
诡谲,negative
询问,negative
该罚,negative
诧异,negative
语无伦次,negative
语焉不详,negative
误,negative
误以为,negative
误会,negative
误传,negative
误伤,negative
误入,negative
误写,negative
误判,negative
误区,negative
误导,negative
误导性,negative
误差,negative
误操作,negative
误用,negative
误用的,negative
误算,negative
误解,negative
误诊,negative
误读,negative
诱使,negative
诱发,negative
诱多,negative
诱导,negative
诱惑,negative
诱饵,negative
诱骗,negative
说不过去,negative
说谎,negative
说谎的,negative
诸多困难,negative
诽谤,negative
诽谤的,negative
调戏,negative
调拨,negative
调查,negative
调查的,negative
谄媚,negative
谈何容易,negative
谈崩,negative
谈虎色变,negative
谋取私利,negative
谋杀,negative
谋私,negative
谎报,negative
谎言,negative
谎言的,negative
谎话,negative
谣传,negative
谣言,negative
谩骂,negative
谬论,negative
谬误,negative
谬误的,negative
谴责,negative
谷底,negative
豢养,negative
豪强,negative
貌合神离,negative
负,negative
负伤,negative
负债,negative
负债累累,negative
负值,negative
负反馈,negative
负增长,negative
负担,negative
负担沉重,negative
负担过重,negative
负担重,negative
负数,negative
负有责任,negative
负气,negative
负的,negative
负荷,negative
负荷过重,negative
负重,negative
负隅顽抗,negative
负面,negative
负面影响,negative
负面效应,negative
负面新闻,negative
财产损失,negative
财务危机,negative
财务压力,negative
财务风险,negative
财政危机,negative
财政负担,negative
财政赤字,negative
财迷,negative
财迷心窍,negative
责令,negative
责任事故,negative
责备,negative
责怪,negative
责问,negative
责难,negative
责骂,negative
败,negative
败下阵来,negative
败亡,negative
败仗,negative
败北,negative
败坏,negative
败坏名声,negative
败家,negative
败家子,negative
败将,negative
败局,negative
败德,negative
败笔,negative
败类,negative
败絮,negative
败绩,negative
败落,negative
败诉,negative
败象,negative
败退,negative
败露,negative
货损,negative
质低,negative
质疑,negative
质询,negative
质量事故,negative
质问,negative
贩毒,negative
贩私,negative
贩黄,negative
贪,negative
贪图,negative
贪婪,negative
贪官,negative
贪得无厌,negative
贪心,negative
贪污,negative
贪污受贿,negative
贪污罪,negative
贪污腐败,negative
贫乏,negative
贫乏的,negative
贫困,negative
贫困的,negative
贫富不均,negative
贫弱,negative
贫气,negative
贫病交加,negative
贫瘠,negative
贫穷,negative
贬,negative
贬低,negative
贬值,negative
贬损,negative
贬斥,negative
贬黜,negative
贱卖,negative
贱民,negative
贴金,negative
贷款风险,negative
贸易壁垒,negative
贸易赤字,negative
贸然,negative
费事,negative
费力,negative
费劲,negative
费尽心机,negative
费心,negative
费时费力,negative
费神,negative
费解,negative
贻误,negative
贼喊捉贼,negative
贼心,negative
贿款,negative
贿赂,negative
贿选,negative
贿金,negative
赃款,negative
赃物,negative
资不抵债,negative
资产减值,negative
资本不足的,negative
资金不足,negative
资金不足的,negative
资金占用,negative
资金外流,negative
资金短缺,negative
资金紧张,negative
赌债,negative
赌博,negative
赌徒,negative
赌性,negative
赌气,negative
赌注,negative
赌运气,negative
赔了夫人又折兵,negative
赔偿,negative
赔偿金,negative
赔本,negative
赔款,negative
赔钱,negative
赖子,negative
赖帐,negative
赖皮,negative
赖账,negative
赘言,negative
赘述,negative
赤字,negative
赤裸裸,negative
